Pclass,Sex,Age,Fare,Embarked,SibSp,Parch,FamilySize,IsAlone,Survived
2,female,34.34070655008348,143.2535593150399,C,1,1,3,0,0
3,male,24.30821590467834,349.2558720059185,Q,1,1,3,0,0
2,male,39.39403901001064,139.3903724999222,C,1,3,5,0,0
2,female,46.59879105202951,470.1435549306429,Q,3,4,8,0,0
3,male,4.455386712406842,321.82339795135346,S,1,3,5,0,0
1,female,10.717260314775906,169.0107820859176,S,4,3,8,0,0
1,female,45.1327493195836,142.0608125232136,C,0,0,1,1,0
3,female,28.11022090064,103.55402668510531,Q,3,0,4,0,1
3,male,58.60470551640639,350.3740698579266,Q,1,0,2,0,0
2,female,52.53104023876323,117.17065036898438,C,0,2,3,0,0
2,female,67.80274467620264,301.69860030446966,Q,2,0,3,0,0
3,male,55.7069333068688,139.6711631934251,C,1,4,6,0,1
2,female,34.9645551138217,334.3647829489956,Q,0,3,4,0,1
1,female,54.16436316916016,409.3204669848642,C,4,4,9,0,0
1,female,22.755112766178062,391.23236914088005,Q,2,0,3,0,1
3,female,25.198766403478803,382.81715215608307,C,4,2,7,0,0
3,female,63.329827633742674,101.98397878920352,Q,0,2,3,0,0
1,male,36.26714179572499,53.308624022414165,S,4,3,8,0,1
2,female,64.07204690094986,352.48492595881896,Q,0,4,5,0,1
2,female,65.971367519794,190.49013475923215,C,0,1,2,0,0
3,male,68.74742467524142,221.84965093764018,S,4,4,9,0,1
1,male,73.41418363145537,25.26305546876162,Q,0,0,1,1,0
1,male,35.04783242055041,137.1924601447741,S,1,1,3,0,1
3,female,26.190478647369968,26.50143789848737,Q,0,2,3,0,0
1,male,46.993700980934996,440.80102857461134,S,3,3,7,0,0
3,female,30.32262145157258,129.26437477707992,C,0,3,4,0,0
2,female,48.484859177218404,283.09521309077394,Q,3,2,6,0,0
1,male,56.741283148862145,29.099867123953903,Q,0,0,1,1,0
2,male,55.38399646087881,336.7552217397725,C,0,2,3,0,0
3,female,30.589678074589585,168.283399419506,S,4,0,5,0,0
3,male,14.181955934201472,449.98040160925626,C,1,1,3,0,0
3,female,35.011817738514395,445.17791257767755,C,1,2,4,0,0
2,male,12.26493738247079,169.3924029972564,S,2,0,3,0,0
3,male,71.31766577952087,451.47083888832924,C,4,1,6,0,0
2,male,28.324319398290736,498.1172600144016,Q,4,2,7,0,1
2,female,13.202320030642579,414.45367542073456,Q,1,3,5,0,1
3,male,3.010373032554319,423.98696040006223,Q,4,2,7,0,1
1,female,52.019968516632254,132.01428069345405,C,1,4,6,0,0
1,female,51.315283078924715,292.5841754403006,Q,4,2,7,0,1
2,female,27.90772915992204,42.95539784401025,Q,0,4,5,0,0
1,female,6.665239218964429,56.50978904261816,Q,1,1,3,0,0
1,male,33.36068269672333,499.4573798963124,Q,1,2,4,0,0
3,female,25.586182110008092,170.05323221869637,Q,3,1,5,0,1
2,female,54.49253053906574,376.61011690393474,Q,4,1,6,0,0
3,male,48.85656070676254,405.26587598314006,C,4,0,5,0,0
3,female,29.80290452760566,430.4314027935423,Q,1,1,3,0,0
2,male,18.213511786144217,498.8378657270567,Q,0,1,2,0,1
2,female,79.05484132629175,128.33327777586524,S,0,2,3,0,0
2,male,36.866128074493076,29.771905161252857,C,0,2,3,0,0
3,female,55.37366462663873,211.48384381734712,C,4,3,8,0,0
2,male,12.103684438690502,73.739528216184,C,3,0,4,0,0
3,female,39.36158627309243,20.98868568940701,C,1,1,3,0,0
2,female,3.1754008696877736,186.6091452993282,Q,2,0,3,0,0
3,male,40.93095431492554,394.03174302686585,Q,3,4,8,0,1
2,male,77.15737516229848,287.4285387002847,S,2,1,4,0,0
2,male,31.352330325878217,163.26121471307349,S,3,0,4,0,0
3,male,4.080684993418015,330.6275826914327,C,0,3,4,0,0
3,female,3.445507482628139,123.68890835131725,S,4,3,8,0,0
1,female,31.65095403580269,17.046908575321662,S,2,1,4,0,0
3,male,13.641969980592329,384.5331593538494,C,3,4,8,0,0
2,female,2.844815609926687,315.6341115833645,C,4,3,8,0,0
3,male,60.74087550206397,383.52828600547036,S,2,3,6,0,1
3,male,37.223317701669366,29.07962817695615,Q,1,4,6,0,0
2,female,23.850336985839707,420.18861763701955,S,3,0,4,0,0
1,female,72.10657145830197,313.56783801778863,S,1,3,5,0,1
2,female,10.174977855841522,286.06372184919366,Q,0,2,3,0,0
3,female,76.51758748747022,316.0608835761205,Q,1,3,5,0,1
3,female,25.80337067281087,433.5722909654984,C,1,0,2,0,0
2,female,71.18389011238581,297.5988882138645,C,3,0,4,0,0
1,female,48.63248724187746,294.66568614520787,S,0,1,2,0,1
3,male,66.30988141957751,495.43278696222524,Q,1,2,4,0,0
3,male,78.73703989362667,380.7977818635983,C,4,0,5,0,0
3,male,23.784029587680912,226.72396467105628,S,2,4,7,0,1
1,male,76.92970334719985,356.6245300161346,Q,1,2,4,0,0
2,male,31.769069697291208,200.72293112897637,S,0,2,3,0,0
1,female,31.455440474216864,122.14897661691451,C,1,4,6,0,0
3,male,27.890581236105948,302.45741967500214,C,2,3,6,0,1
1,male,43.77120098045923,464.80922807583624,Q,0,4,5,0,1
3,male,13.177458411100481,465.27836480757674,S,3,4,8,0,0
2,male,44.74320734328288,177.53358627169027,Q,0,3,4,0,0
3,male,43.794680180390316,268.56195844863055,C,3,3,7,0,1
3,male,61.19024319578473,113.701590299232,C,0,3,4,0,0
3,male,66.85834699306926,497.8592436544529,S,2,3,6,0,0
2,female,35.7948666746815,490.7477748552885,S,2,3,6,0,1
1,female,24.884326698768007,328.2593755566492,S,0,4,5,0,1
1,male,21.487456888050463,404.162889241962,Q,1,1,3,0,1
3,female,16.375283099684882,360.399079029013,S,2,1,4,0,0
3,female,5.554158993722965,300.6475273293394,S,3,0,4,0,0
3,female,28.053390327942353,36.140518524559866,C,3,1,5,0,0
3,female,22.349567678331876,232.83452785080394,C,4,1,6,0,0
3,male,77.34697348344618,340.64528806203117,S,3,4,8,0,0
1,female,45.05899727375347,341.99049080300546,S,4,3,8,0,1
3,female,28.434886083410095,192.83008302696797,C,0,3,4,0,0
2,female,46.85694047850198,471.429073462435,S,0,4,5,0,1
2,male,11.996539406309944,92.0049457960227,Q,0,1,2,0,0
3,male,36.07945618697403,255.1761286456247,Q,1,4,6,0,0
1,male,50.472511392264046,348.5331485099032,Q,1,0,2,0,0
1,male,39.62292871160366,351.5965448869865,S,4,3,8,0,0
3,male,32.740525251691615,327.8330888167196,C,3,2,6,0,0
1,male,79.51402272307615,144.8912245914115,S,3,0,4,0,1
3,male,70.54486620976523,86.54121865644477,S,0,0,1,1,1
2,female,50.249070694595765,321.6107601450883,C,2,4,7,0,0
2,female,45.98081153340034,303.6580369083245,C,1,1,3,0,0
2,female,50.03217790614214,97.88444504172807,C,1,3,5,0,1
2,male,16.903656517972227,355.518181329576,Q,0,2,3,0,0
3,male,32.215881717881174,233.03427594949164,S,1,0,2,0,0
2,male,4.117303098381046,337.20268988554494,C,0,2,3,0,0
3,male,38.56813696145931,420.30986908737384,S,4,1,6,0,1
2,male,43.89894213265539,93.16693000269235,Q,3,1,5,0,0
3,female,18.99222915215356,19.380985318449973,Q,2,2,5,0,0
3,female,77.15827892607558,391.76026733393553,C,3,3,7,0,1
3,male,72.84691426404211,308.7517383247818,C,3,1,5,0,0
2,male,58.049315601016566,352.82338911483964,S,4,2,7,0,0
1,male,43.13754367246364,420.69593774443484,C,1,0,2,0,0
2,male,69.72756361216712,403.37735806400525,S,2,2,5,0,1
3,female,11.32153516205357,480.85087199512407,C,1,2,4,0,0
1,male,63.45027374771591,272.6081886375379,S,3,4,8,0,1
2,male,10.860844303381015,249.36286000335363,S,0,1,2,0,0
3,male,63.74264234140303,206.92472794645772,S,3,3,7,0,0
2,male,22.7856378918572,85.30861099366022,S,1,3,5,0,1
3,female,70.29015590043693,290.577544112191,Q,3,4,8,0,0
1,male,75.57932541220643,145.7361369197296,S,0,3,4,0,0
1,male,12.754881583004135,461.440680984358,C,4,2,7,0,0
3,female,37.551372800166085,295.7634940957778,Q,1,4,6,0,0
2,female,78.49800287485212,300.491688448974,Q,3,0,4,0,0
3,female,39.18918744187858,183.91308382973492,S,1,1,3,0,0
2,male,69.22025427864907,35.47478246907667,Q,4,1,6,0,0
2,male,47.509790248374266,25.554445032764423,S,3,1,5,0,1
3,female,30.651062725648547,217.43422063506677,C,3,2,6,0,0
3,female,23.576900886543747,51.43703526764655,S,1,0,2,0,1
3,female,17.054624195800894,307.35500821466815,Q,1,4,6,0,0
2,female,61.18205711883808,441.67677276343215,C,0,4,5,0,0
3,female,31.536700039019202,442.62826009417387,S,4,1,6,0,0
2,female,41.39076151385934,332.93225096479387,C,0,0,1,1,0
1,male,39.89371292009337,113.50359742173619,C,3,0,4,0,0
3,male,46.60504330941737,432.8684473658473,Q,1,0,2,0,1
1,male,69.38059450433963,444.185783303472,C,3,3,7,0,1
3,female,78.47840814309092,106.36025662694976,Q,3,3,7,0,1
2,female,33.19915247733154,371.33878202763185,C,2,1,4,0,0
